title,artist,genre,bpm,energy,dance
Song to Say Goodbye,Harakiri for the Sky,black-metal,159.984,0.942,0.391
Naufrage Contemporain,Akitsa,black-metal,194.789,0.991,0.245
Quintessence,Darkthrone,black-metal,134.091,0.737,0.156
Advent Anathema,Imperialist,black-metal,114.193,0.983,0.188
Shrines in Cinder,Devil Master,black-metal,179.145,0.94,0.0803
Nattens Barn,Myrkur,black-metal,91.081,0.846,0.103
The Key of The Moonpiercer,Warmoon Lord,black-metal,154.105,0.855,0.167
Pimeä,Moonsorrow,black-metal,124.988,0.95,0.174
Parallax Descends,Imperialist,black-metal,129.974,0.955,0.121
Mercurian Dusk,Imperialist,black-metal,116.622,0.993,0.214
Au Bord Du Gouffre,Regarde Les Hommes Tomber,black-metal,130.704,0.983,0.163
Abhorrent Display,Avhath,black-metal,90.136,0.676,0.103
Valley of the Ravens,Bewitcher,black-metal,109.221,0.939,0.418
Erblicket Die Tochter Des Firmaments,Burzum,black-metal,89.384,0.742,0.266
Mirror Reflection & The Hammer Reinvention,Woods Of Ypres,black-metal,129.815,0.949,0.482
Spaceman,The Kovenant,black-metal,74.906,0.971,0.439
Legions,Winds of Plague,black-metal,117.079,0.929,0.225
Carousel,Wiegedood,black-metal,132.872,0.978,0.158
Corrosive Survival,LIK,black-metal,94.816,0.978,0.312
Terminal Odyssey,Imperialist,black-metal,114.988,0.933,0.177
Aggressor,Exciter,black-metal,152.167,0.998,0.257
"Satã, Apareça!",Velho,black-metal,193.872,0.974,0.0739
Traveling over the Ocean's Skull,Leviathan,black-metal,126.098,0.0896,0.201
No Grave Deep Enough,Primordial,black-metal,122.999,0.944,0.327
Towards the Sanctuary,Watain,black-metal,86.666,0.892,0.0917
Flight of the Nazgul,Summoning,black-metal,76.699,0.951,0.11
Cynical Entity,Aversions Crown,black-metal,145.111,0.972,0.174
Forged In Fire,Winds of Plague,black-metal,149.967,0.997,0.415
Luna Preste Varfuri,Bucovina,black-metal,164.994,0.959,0.446
Addicted to Abstinence,Sodom,black-metal,165.225,0.973,0.365
Majesty of the Expanding Tomb,Inquisition,black-metal,134.996,0.939,0.315
A Man In Your Head,Samael,black-metal,98.128,0.948,0.37
Noaptea Nimanui,Bucovina,black-metal,98.105,0.913,0.269
Let There Be Sodomy,Midnight,black-metal,145.038,0.991,0.211
Cold Mouth Prayer - remastered,Marduk,black-metal,110.653,0.989,0.207
Thrashing Death,Toxic Holocaust,black-metal,183.911,0.983,0.215
"Feedback, Blood & Distortion",Toxic Holocaust,black-metal,145.913,0.994,0.26
Deafened By The Roar,Toxic Holocaust,black-metal,95.047,0.987,0.41
Oodi,Sielunvihollinen,black-metal,200.154,0.995,0.215
Tyrants,Immortal,black-metal,90.142,0.771,0.383
Interdimensional Summit,Dimmu Borgir,black-metal,140.172,0.969,0.454
Sailing,Iván Ferrús,black-metal,119.943,0.255,0.497
Tongues,CABAL,black-metal,157.032,0.984,0.428
A Deathpact Most Imminent,Manes,black-metal,110.026,0.605,0.586
Helligdom Av Døde,Khold,black-metal,127.906,0.661,0.468
Majesty of the Void,Imperialist,black-metal,105.03,0.951,0.41
Vampyria,Siebenbürgen,black-metal,146.178,0.882,0.248
Exercises in Futility V,Mgła,black-metal,82.863,0.971,0.194
Into the Mountains,Vreid,black-metal,83.954,0.662,0.215
Funeral Fog,Mayhem,black-metal,153.904,0.959,0.114
Flesh Frenzy,LIK,black-metal,120.302,0.966,0.369
Pitch Black,Vreid,black-metal,164.003,0.93,0.274
He Who Mastered Shapes,Imperialist,black-metal,115.003,0.896,0.418
Malaria Vvlgata,Behemoth,black-metal,119.102,0.992,0.397
Worship Him,Samael,black-metal,117.789,0.807,0.359
Vitta vettr,Månegarm,black-metal,143.963,0.959,0.47
Exile Amongst the Ruins,Primordial,black-metal,158.152,0.782,0.135
A.C.D.C.,Truchło Strzygi,black-metal,136.985,0.961,0.238
Hvít sæng,Sólstafir,black-metal,140.006,0.702,0.394
Crowned Serpent,Valkyrja,black-metal,96.659,0.988,0.142
United We Fall,Hypocrisy,black-metal,110.126,0.957,0.381
Nattväsen,Månegarm,black-metal,115.12,0.855,0.256
Game Over,Gruzja,black-metal,129.946,0.865,0.619
Lilith Immaculate,Cradle Of Filth,black-metal,160.03,0.948,0.418
More Torment,Midnight,black-metal,112.817,0.957,0.319
Don't Judge Me,Hypocrisy,black-metal,109.993,0.971,0.404
Phosphor,Bölzer,black-metal,127.326,0.981,0.156
Forever Hate You,Deicide,black-metal,96.192,0.796,0.469
Ahrimanic Trance,Wolves In The Throne Room,black-metal,97.921,0.936,0.124
Dendrofil for Yggdrasil,Kvelertak,black-metal,158.191,0.964,0.104
Rainbow Illness,Wolves In The Throne Room,black-metal,76.104,0.225,0.123
Thoughts Like Hammers,Enslaved,black-metal,142.022,0.841,0.397
Chosen Race,Samael,black-metal,126.285,0.959,0.402
Pitch Black Box,Carach Angren,black-metal,91.033,0.665,0.366
Societas Satanas,Rotting Christ,black-metal,83.734,0.908,0.239
Black Wings and Withering Gloom,Satyricon,black-metal,192.0,0.911,0.34
Astral Blood,Wolves In The Throne Room,black-metal,149.286,0.916,0.145
Permanent Changes in Consciousness,Wolves In The Throne Room,black-metal,79.371,0.364,0.103
The Tongue Of Fire,Emperor,black-metal,100.046,0.965,0.133
Canadian Metal,Darkthrone,black-metal,136.523,0.984,0.234
Raised On Rock,Darkthrone,black-metal,142.771,0.981,0.193
The Crucifixion,Portrayal of Guilt,black-metal,171.199,0.88,0.2
You Can Drag Me Through Fire,Midnight,black-metal,178.333,0.957,0.0925
The Great Leap Forward - Live 80 Meters Deep,Moonspell,black-metal,120.014,0.982,0.316
Wahala manitou,Therion,black-metal,120.016,0.937,0.538
Macabre Operetta,Samael,black-metal,135.092,0.709,0.353
Nyrkilla Tapettava Huora,Impaled Nazarene,black-metal,114.783,0.974,0.284
Song for Mountains,Les Discrets,black-metal,139.967,0.894,0.42
Hollowed Heart,Make Them Suffer,black-metal,90.814,0.985,0.302
Lost Wisdom,Burzum,black-metal,134.746,0.71,0.235
Godz Of Satan,Sabbat,black-metal,89.477,0.976,0.238
Gullveig,Black Messiah,black-metal,124.019,0.969,0.558
The Border of Eldamar,Eldamar,black-metal,99.994,0.428,0.405
Haaska,Moonsorrow,black-metal,142.777,0.918,0.151
Therapism,Manes,black-metal,130.081,0.732,0.63
Satt scheint der Sud der Tat,Horn,black-metal,154.995,0.957,0.373
Ze Nigmar,Rotting Christ,black-metal,123.992,0.827,0.414
War,Burzum,black-metal,175.939,0.785,0.178
Sodomizer,Rose Funeral,black-metal,110.498,0.906,0.322
Cronus,White Ward,black-metal,95.022,0.891,0.234
Black Dragon,Dissection,black-metal,51.436,0.898,0.358
"Fire, Walk with Me",Harakiri for the Sky,black-metal,145.001,0.952,0.383
Mourning Palace,Dimmu Borgir,black-metal,129.093,0.932,0.167
Erase Me,Make Them Suffer,black-metal,94.037,0.903,0.488
A Glimpse of the Sky,Mörk Gryning,black-metal,179.918,0.941,0.13
Earth Steriliser,Aversions Crown,black-metal,140.026,0.983,0.447
De Mysteriis Dom Sathanas,Mayhem,black-metal,179.783,0.816,0.0697
Under the Altar,Witchery,black-metal,96.809,0.743,0.333
Thulean Mysteries,Burzum,black-metal,61.086,0.097,0.0791
"Da-Mi Mana, Toamna",Bucovina,black-metal,75.883,0.969,0.138
Alpenrekorder,Horn,black-metal,90.025,0.882,0.402
Alda Syndanna,Sólstafir,black-metal,119.952,0.876,0.589
Female Fatal to the Flesh,LIK,black-metal,125.603,0.912,0.17
Angel Flesh Impaled,Dark Funeral,black-metal,140.055,0.974,0.361
Det Som Var Haukareid,Windir,black-metal,145.645,0.923,0.13
Luxferre,Samael,black-metal,199.973,0.965,0.301
Life Deprived,Old Mans Child,black-metal,157.824,0.887,0.183
Snilepisk,Kvelertak,black-metal,86.603,0.944,0.133
As If By Magic,Rotting Christ,black-metal,140.145,0.883,0.452
Mannequin,The Kovenant,black-metal,120.142,0.93,0.525
Crushed by Demons,Midnight,black-metal,132.571,0.932,0.23
Caught in the System,Aversions Crown,black-metal,135.036,0.946,0.41
As the Wounds Gently Bleed,Këkht Aräkh,black-metal,141.741,0.879,0.383
Spring Fra Livet,Kvelertak,black-metal,74.963,0.967,0.289
Knochentorte,Eisregen,black-metal,79.996,0.92,0.516
Wargasm - Bonus Track,Toxic Holocaust,black-metal,164.556,0.963,0.308
19 Nägel für Sophie,Eisregen,black-metal,125.047,0.813,0.557
Deathrash,Sarcófago,black-metal,98.864,0.896,0.286
Prelude to a Suicide,Sarcófago,black-metal,86.303,0.7,0.307
The Laws of Scourge,Sarcófago,black-metal,132.454,0.95,0.288
Year Zero,Samael,black-metal,113.984,0.98,0.506
Send Them to Hell,Toxic Holocaust,black-metal,178.297,0.989,0.324
Paradigms Warped,Morbid Angel,black-metal,115.045,0.87,0.561
A Metaphor For The Dead,Anaal Nathrakh,black-metal,139.866,0.81,0.306
Subterranean Initiation,Wolves In The Throne Room,black-metal,150.077,0.931,0.159
Schreeches from the Silence,Sarcófago,black-metal,112.797,0.904,0.382
Desecration of Virgin,Sarcófago,black-metal,90.216,0.759,0.195
Yekteniya I,Batushka,black-metal,119.995,0.844,0.405
Napalm in the Morning (2021 - Remaster),Sodom,black-metal,151.611,0.862,0.255
Svartmalt,Mork,black-metal,120.039,0.973,0.413
Contraband (feat. Courtney LaPlante),Make Them Suffer,black-metal,129.983,0.959,0.475
Murky Fen,Slabdragger,black-metal,134.088,0.711,0.311
De to spellemenn - 2013 edition,Myrkgrav,black-metal,110.027,0.923,0.41
World Serpent (Devourer of Dreams),In Aphelion,black-metal,94.916,0.987,0.212
Building the Ship of Theseus,Manes,black-metal,135.055,0.736,0.502
Eiswanderer,Der Weg einer Freiheit,black-metal,148.775,0.752,0.158
Oiseaux de proie,Alcest,black-metal,114.298,0.619,0.233
Nie Dla Mnie Litość,Arkona,black-metal,129.898,0.798,0.298
Tyfels Antlitz,Ungfell,black-metal,91.443,0.753,0.142
What Else Is There - Bonus Version,Enslaved,black-metal,114.994,0.889,0.46
Left Hand March,Witchery,black-metal,142.154,0.874,0.435
Theft and Begging,Wiegedood,black-metal,122.604,0.919,0.168
Le miroir,Alcest,black-metal,89.009,0.562,0.237
Left to Drown,Jesus Piece,black-metal,146.995,0.969,0.481
Stellar Cross,Regarde Les Hommes Tomber,black-metal,193.46,0.948,0.0833
The Other Death,Kriegsmaschine,black-metal,180.02,0.87,0.235
Tribe of Chemosh,Dawn Of Ashes,black-metal,180.004,0.95,0.348
Failures Burden,Primordial,black-metal,80.776,0.821,0.0749
Funerary Gyre of Dreams & Madness,Devil Master,black-metal,140.352,0.955,0.345
Under Huntress Moon,Cradle Of Filth,black-metal,177.178,0.989,0.199
Aleister Crowley And Ordo Templi Orientis,Mystifier,black-metal,82.773,0.83,0.153
Forestless,Uada,black-metal,99.778,0.863,0.137
Babel's Tower,Primordial,black-metal,121.99,0.945,0.235
Tyranny,Deströyer 666,black-metal,105.393,0.968,0.297
Killing the Giants as They Sleep,Panopticon,black-metal,177.672,0.873,0.0728
Deiform,Funeral Mist,black-metal,115.043,0.971,0.422
Apocalyptic Hybrid,Hypocrisy,black-metal,122.419,0.97,0.366
The Truth Above,Deicide,black-metal,100.255,0.968,0.243
Built for War,Winds of Plague,black-metal,150.1,0.892,0.218
Segervisa,Månegarm,black-metal,150.774,0.286,0.39
One for the Butcher,Winds of Plague,black-metal,130.034,0.881,0.289
Kreatura Obrzydlistwa,Truchło Strzygi,black-metal,116.972,0.92,0.262
Living Dead,Hypocrisy,black-metal,170.004,0.955,0.293
The Endless War,Impaled Nazarene,black-metal,89.176,0.938,0.401
Creatures of Habit,Deicide,black-metal,176.089,0.99,0.254
No Tomorrow,Hypocrisy,black-metal,120.11,0.956,0.387
Black Victory of Death,Darkthrone,black-metal,130.559,0.938,0.166
Graveyard Slut,Darkthrone,black-metal,199.986,0.993,0.0658
They,Entombed,black-metal,138.382,0.994,0.179
Eisenkreuzkrieger,Eisregen,black-metal,144.133,0.949,0.293
1000 Tote Nutten,Eisregen,black-metal,150.064,0.968,0.348
Damned to Fire,Toxic Holocaust,black-metal,104.387,0.994,0.349
Gott der Panzer,Eisregen,black-metal,120.195,0.939,0.375
Vedergällningens Tid,Månegarm,black-metal,110.454,0.965,0.217
Ancient Monumental War Hymn,Inquisition,black-metal,114.304,0.845,0.166
Long Before Winter's Call,Unleashed,black-metal,103.052,0.993,0.37
Hiking Metal Punks,Darkthrone,black-metal,151.627,0.982,0.207
In Blur,Deafheaven,black-metal,168.021,0.964,0.343
Holy Mountain,Rotting Christ,black-metal,138.068,0.714,0.444
They Rode On,Watain,black-metal,133.988,0.44,0.295
Which Way,Graveworm,black-metal,114.983,0.993,0.409
The Universe Is Dying,Wormwood,black-metal,109.324,0.964,0.233
Your Mighty Has Fallen,Kvaen,black-metal,99.968,0.83,0.391
Oceans Rise,Borknagar,black-metal,150.399,0.922,0.154
Tale From The Deep Woods,Bal-Sagoth,black-metal,101.578,0.943,0.297
Mørkeleggelse,Mork,black-metal,130.0,0.961,0.442
Winter,Nargaroth,black-metal,105.333,0.993,0.152
The Fire Within Him Burns,Kvaen,black-metal,179.998,0.824,0.201
Naglfar,Obscurity,black-metal,147.964,0.998,0.424
Anagram,Cadaveria,black-metal,155.99,0.887,0.496
Evig Köld Koncentrerad,Istapp,black-metal,161.697,0.887,0.188
Schicksal der Götter,Obscurity,black-metal,178.129,0.997,0.295
Métal Noir,Seth,black-metal,178.633,0.962,0.0731
Lovesick for Mina,Cradle Of Filth,black-metal,95.288,0.903,0.527
Köyliönjärven jäällä (Pakanavedet II),Moonsorrow,black-metal,97.753,0.985,0.257
Dream House - Live,Deafheaven,black-metal,165.966,0.872,0.0876
Astral Bewitchment,Mortuary Drape,black-metal,98.983,0.987,0.256
Alma Mater - re-mastered version,Moonspell,black-metal,143.17,0.892,0.183
44 Double Zero,Hypocrisy,black-metal,149.938,0.891,0.35
Father In Heaven,Bestial Mockery,black-metal,191.817,0.973,0.178
Sodomy & Lust,Cradle Of Filth,black-metal,118.174,0.964,0.263
Casus Luciferi,Watain,black-metal,133.354,0.996,0.158
Ov My Herculean Exile,Behemoth,black-metal,110.972,0.937,0.411
Scourge of Violence,Aversions Crown,black-metal,135.08,0.967,0.38
Mark of Cain,Therion,black-metal,120.003,0.83,0.567
Undressed,Tiamat,black-metal,131.407,0.548,0.378
Devil Virgin,Midnight,black-metal,129.061,0.977,0.365
Better To Reign In Hell,Cradle Of Filth,black-metal,164.968,0.994,0.364
Panzer Division Marduk - Live in Warschau 2005,Marduk,black-metal,121.592,0.937,0.172
Dying,Rotting Christ,black-metal,79.95,0.859,0.364
The Human Abstract,The Kovenant,black-metal,85.027,0.992,0.472
Odium Caecum,Necrophobic,black-metal,179.984,0.924,0.1
Under Black Sails,Fleshgod Apocalypse,black-metal,127.431,0.986,0.241
Flight of Thought and Memory,Enslaved,black-metal,159.935,0.896,0.367
Noctambulant,Immortal,black-metal,85.405,0.925,0.1
The Revenge of the Blood on Ice,Bathory,black-metal,156.018,0.911,0.177
One With the Forest,Rotting Christ,black-metal,137.527,0.922,0.29
The Underworld Domains,Old Mans Child,black-metal,184.816,0.873,0.312
Scharlachrotes Kleid,Eisregen,black-metal,129.002,0.64,0.351
The Enigmatic Spirit,Vintersorg,black-metal,120.01,0.534,0.579
The Liars Are Burning,Toxic Holocaust,black-metal,91.081,0.98,0.507
Rituals of Human Sacrifice for Lord Baal,Inquisition,black-metal,75.614,0.935,0.19
Prowling Leather,Midnight,black-metal,178.655,0.982,0.203
Possession,Portrayal of Guilt,black-metal,129.905,0.873,0.283
Cybernetic War,Toxic Holocaust,black-metal,166.018,0.959,0.374
Summoned by Ancient Wizards Under a Black Moon,Inquisition,black-metal,148.631,0.983,0.193
Kali Ma,Cult Of Fire,black-metal,93.742,0.741,0.265
Shellstar,Deafheaven,black-metal,136.049,0.692,0.455
Into the Waves,Alcest,black-metal,134.022,0.858,0.466
Voima ja Kunnia,Norrhem,black-metal,154.44,0.973,0.222
Skoll,Istapp,black-metal,99.929,0.929,0.342
Grenzgænger,Agrypnie,black-metal,120.009,0.962,0.466
Requiem,Der Weg einer Freiheit,black-metal,109.563,0.849,0.217
Blessed He With Boils,Xanthochroid,black-metal,119.958,0.795,0.269
Windloni,Black Messiah,black-metal,153.16,0.891,0.224
Klippens Lyse Hal,ORM,black-metal,171.799,0.814,0.0858
Romove,Skyforger,black-metal,75.005,0.975,0.166
Last Words,Carnifex,black-metal,104.945,0.983,0.432
Electric Phantoms,Bewitcher,black-metal,138.718,0.974,0.316
Misanthropic Breed,LIK,black-metal,159.835,0.522,0.162
Lifeblood,In Twilights Embrace,black-metal,134.986,0.949,0.153
Learn to Love the Void,Desaster,black-metal,92.738,0.962,0.227
Embalming The Masses,Rose Funeral,black-metal,110.944,0.899,0.257
Call Me,Cadaveria,black-metal,131.977,0.953,0.481
Traitors Gate,Primordial,black-metal,185.43,0.957,0.0689
Pełen czerni,In Twilights Embrace,black-metal,139.926,0.892,0.279
Vildmarkens Fortrollande Stammer,Vintersorg,black-metal,154.731,0.902,0.164
Spell of Death,Christ Agony,black-metal,120.046,0.714,0.483
Queen Of Heresy,Cruel Force,black-metal,186.646,0.984,0.188
Köld,Sólstafir,black-metal,158.128,0.406,0.109
Necromansy,Cruel Force,black-metal,98.403,0.964,0.385
God of Forbidden Light,Dissection,black-metal,123.443,0.85,0.263
Lycanthropus Rex,Leviathan,black-metal,118.271,0.928,0.171
As Darkness Tears the World Apart,Sargeist,black-metal,84.483,0.971,0.127
Neo-Spartacvs,Behemoth,black-metal,66.121,0.978,0.148
Within Thrall,Leviathan,black-metal,152.13,0.942,0.181
Nightmares in the Human Collapse,Devil Master,black-metal,157.87,0.994,0.135
Mindless Omnipotent Master,Fallujah,black-metal,179.946,0.944,0.395
Once Upon A Pale Horse,Behemoth,black-metal,99.978,0.93,0.528
Reversed Reflections,Hypocrisy,black-metal,149.933,0.853,0.279
Victorious Legions of Satan,Antichrist Siege Machine,black-metal,171.82,0.985,0.109
The Scapegoat,Tiamat,black-metal,137.845,0.641,0.491
Sub Piatra Doamnei,Bucovina,black-metal,135.9,0.887,0.23
Den Gamle Talar,Månegarm,black-metal,145.168,0.577,0.504
Stillborn Existence,Aversions Crown,black-metal,88.475,0.931,0.171
Dauden,Windir,black-metal,168.016,0.847,0.307
The Road to…,Anaal Nathrakh,black-metal,106.626,0.824,0.15
Till Death Do Us Part,Deicide,black-metal,128.999,0.978,0.255
Who Gives a Fuck?,Midnight,black-metal,160.195,0.971,0.228
Savage Dominance,Midnight,black-metal,155.723,0.958,0.155
So Much for Suicide,Tiamat,black-metal,137.976,0.658,0.362
On Being a Slave,Anaal Nathrakh,black-metal,120.035,0.792,0.273
Satanas,Sarcófago,black-metal,96.053,0.863,0.246
Pounding Metal,Exciter,black-metal,174.51,0.734,0.289
The Ones You Left Behind,Darkthrone,black-metal,71.249,0.985,0.244
Master/Slave,Portrayal of Guilt,black-metal,152.979,0.984,0.184
Delirium,Sunken,black-metal,89.999,0.363,0.353
Gitt Til Odin,Whoredom Rife,black-metal,187.439,0.899,0.107
L'exil,Regarde Les Hommes Tomber,black-metal,134.855,0.848,0.153
Sanat Kuolleiden,Sarastus,black-metal,120.07,0.989,0.462
Arv - Live,Mork,black-metal,129.642,0.98,0.162
Yvir Min Diupe Marder,Arckanum,black-metal,149.261,0.97,0.208
Dystopi,Khold,black-metal,95.004,0.75,0.398
Lord of Swords,Tsjuder,black-metal,112.121,0.973,0.201
The Well,Rose Funeral,black-metal,114.398,0.994,0.307
Burza,Dom Zły,black-metal,120.034,0.9,0.171
The Heretic Anthem,Carnifex,black-metal,101.009,0.979,0.499
La Tentation,Regarde Les Hommes Tomber,black-metal,61.755,0.209,0.212
Et Verbvm Caro Factvm Est,Negator,black-metal,121.405,0.917,0.257
Shairak Kinnummh,Gehenna,black-metal,158.671,0.899,0.0999
Mordet,Myrkur,black-metal,127.383,0.912,0.29
Kaiku,Moonsorrow,black-metal,88.5,0.0887,0.266
Djefvulen,Lifvsleda,black-metal,130.001,0.866,0.376
Axis of the Worlds,Enslaved,black-metal,180.059,0.99,0.121
Manngard,Khold,black-metal,145.0,0.886,0.349
Chapel of Ghouls,Morbid Angel,black-metal,96.069,0.965,0.177
Moja Ratyzbona,Gruzja,black-metal,109.098,0.981,0.182
Abyss in Vision,Devil Master,black-metal,128.212,0.93,0.456
False Preacher,Avhath,black-metal,87.184,0.939,0.23
Manitou,Samael,black-metal,150.655,0.962,0.265
Hiindsiight,Enslaved,black-metal,170.13,0.799,0.178
Our Requiem,Winds of Plague,black-metal,119.982,0.987,0.45
Interludium,Therion,black-metal,74.996,0.499,0.322
Krew Strzygi,Truchło Strzygi,black-metal,155.373,0.969,0.264
Ceremony for the Gathering of Death,Inquisition,black-metal,171.535,0.446,0.079
Tartarian Winds,Necrophobic,black-metal,109.97,0.88,0.366
Thurisaz Dreaming,Enslaved,black-metal,161.037,0.992,0.295
Opus Eclipse,Therion,black-metal,129.97,0.771,0.493
The Last Revelation,Deströyer 666,black-metal,160.57,0.959,0.29
Steel Inferno - remastered,Marduk,black-metal,60.157,0.96,0.0671
A Sculpture of the Night,Marduk,black-metal,156.844,0.985,0.164
Together,Samael,black-metal,72.979,0.895,0.465
The Promise Of Fever,Cradle Of Filth,black-metal,104.977,0.992,0.492
Ex Cathedra,Wolves In The Throne Room,black-metal,151.694,0.953,0.115
Prayer of Transformation,Wolves In The Throne Room,black-metal,89.264,0.389,0.0938
"Total War, Winter War",Impaled Nazarene,black-metal,124.823,0.972,0.281
The Beauty in Black,Therion,black-metal,78.236,0.576,0.43
The First Field of the Battle,Rotting Christ,black-metal,141.738,0.913,0.289
Dive the Deepest Abyss,Rotting Christ,black-metal,141.338,0.981,0.454
Ira Incensus,Rotting Christ,black-metal,138.115,0.862,0.467
Draconian Trilogy - Live in Miskolc,Therion,black-metal,95.052,0.693,0.403
Full Colour Is the Night,Rotting Christ,black-metal,136.103,0.887,0.455
Eisenkreuzkrieger - Remastered 2022,Eisregen,black-metal,145.347,0.951,0.288
Controlled By Fear,Toxic Holocaust,black-metal,92.517,0.92,0.498
Epilogue,Samael,black-metal,103.216,0.229,0.203
Woodland Cathedral,Wolves In The Throne Room,black-metal,67.305,0.404,0.0629
Circe Poisoning the Sea,Alcest,black-metal,131.934,0.189,0.406
Enlightment,Totalselfhatred,black-metal,121.237,0.447,0.211
Unchain My Soul,Dark Funeral,black-metal,114.076,0.999,0.421
Mexican Radio,Celtic Frost,black-metal,178.937,0.931,0.242
